tblCodeID,Code,Description,tblCodeTypeID,CodeType,Created,Modified,Deprecated
158418,5423,SH572,1399,Station,2016-08-14,2016-08-14,False
158419,5424,SH573,1399,Station,2016-08-14,2016-08-14,False
158420,5425,SH574,1399,Station,2016-08-14,2016-08-14,False
158421,5426,TV11,1399,Station,2016-08-14,2021-08-02,False
158422,5427,TV12,1399,Station,2016-08-14,2021-08-02,False
158423,5428,TV13,1399,Station,2016-08-14,2021-08-02,False
158424,5429,TV14,1399,Station,2016-08-14,2021-08-02,False
162960,543,DMU NuceDK4,1399,Station,2016-08-14,2017-11-28,False
158425,5430,TV15,1399,Station,2016-08-14,2021-08-02,False
158426,5431,TV21,1399,Station,2016-08-14,2021-08-02,False
158427,5432,TV22,1399,Station,2016-08-14,2021-08-02,False
158428,5433,TV23,1399,Station,2016-08-14,2021-08-02,False
158429,5434,TV24,1399,Station,2016-08-14,2021-08-02,False
158430,5435,TV25,1399,Station,2016-08-14,2021-08-02,False
158431,5436,TV26,1399,Station,2016-08-14,2021-08-02,False
158432,5437,TP11,1399,Station,2016-08-14,2021-08-02,False
158433,5438,TP12,1399,Station,2016-08-14,2021-08-02,False
158434,5439,TP13,1399,Station,2016-08-14,2021-08-02,False
162961,544,DMU NuceDK5,1399,Station,2016-08-14,2017-11-28,False
158435,5440,TP15,1399,Station,2016-08-14,2021-08-02,False
158436,5441,XGALSAD,1399,Station,2016-08-14,2016-08-14,False
158437,5442,XGALVEI,1399,Station,2016-08-14,2016-08-14,False
158438,5443,XGALMER,1399,Station,2016-08-14,2016-08-14,False
158439,5444,XGALSAN,1399,Station,2016-08-14,2016-08-14,False
158440,5445,XGALVIL,1399,Station,2016-08-14,2016-08-14,False
158441,5446,XGALMAN,1399,Station,2016-08-14,2016-08-14,False
158442,5447,NUT01,1399,Station,2016-08-14,2016-08-14,False
158443,5448,NUT02,1399,Station,2016-08-14,2016-08-14,False
158444,5449,NUT03,1399,Station,2016-08-14,2016-08-14,False
162962,545,DMU NuceDK6,1399,Station,2016-08-14,2017-11-28,False
158445,5450,NUT04,1399,Station,2016-08-14,2016-08-14,False
158446,5451,NUT05,1399,Station,2016-08-14,2016-08-14,False
158447,5452,NUT06,1399,Station,2016-08-14,2016-08-14,False
158448,5453,NUT07,1399,Station,2016-08-14,2016-08-14,False
158449,5454,NUT08,1399,Station,2016-08-14,2016-08-14,False
158450,5455,NUT09,1399,Station,2016-08-14,2016-08-14,False
158451,5456,NUT10,1399,Station,2016-08-14,2016-08-14,False
158452,5457,NUT11,1399,Station,2016-08-14,2016-08-14,False
158453,5458,NUT12,1399,Station,2016-08-14,2016-08-14,False
158454,5459,NUT13,1399,Station,2016-08-14,2016-08-14,False
162963,546,DMU NuceDK7,1399,Station,2016-08-14,2017-11-28,False
158455,5460,NUT14,1399,Station,2016-08-14,2016-08-14,False
158456,5461,NUT15,1399,Station,2016-08-14,2016-08-14,False
158457,5462,NUT16,1399,Station,2016-08-14,2016-08-14,False
158458,5463,NUT17,1399,Station,2016-08-14,2016-08-14,False
158459,5464,NUT18,1399,Station,2016-08-14,2016-08-14,False
158460,5465,NUT19,1399,Station,2016-08-14,2016-08-14,False
158461,5466,NUT20,1399,Station,2016-08-14,2016-08-14,False
158462,5467,NUT21,1399,Station,2016-08-14,2016-08-14,False
158463,5468,NUT22,1399,Station,2016-08-14,2016-08-14,False
158464,5469,NUT23,1399,Station,2016-08-14,2016-08-14,False
162964,547,DMU NuceDK8,1399,Station,2016-08-14,2017-11-28,False
158465,5470,NUT24,1399,Station,2016-08-14,2016-08-14,False
158466,5471,NUT25,1399,Station,2016-08-14,2016-08-14,False
158467,5472,NUT26,1399,Station,2016-08-14,2016-08-14,False
158468,5473,NUT27,1399,Station,2016-08-14,2016-08-14,False
158469,5474,NUT28,1399,Station,2016-08-14,2016-08-14,False
158470,5475,NUT29,1399,Station,2016-08-14,2016-08-14,False
158471,5476,NUT30,1399,Station,2016-08-14,2016-08-14,False
158472,5477,NUT31,1399,Station,2016-08-14,2016-08-14,False
158473,5478,NUT32,1399,Station,2016-08-14,2016-08-14,False
158474,5479,NUT33,1399,Station,2016-08-14,2016-08-14,False
162965,548,DMU S31,1399,Station,2016-08-14,2020-09-09,False
158475,5480,NUT34,1399,Station,2016-08-14,2016-08-14,False
158476,5481,NUT35,1399,Station,2016-08-14,2016-08-14,False
158477,5482,NUT36,1399,Station,2016-08-14,2016-08-14,False
158478,5483,NUT37,1399,Station,2016-08-14,2016-08-14,False
158479,5484,NUT38,1399,Station,2016-08-14,2016-08-14,False
158480,5485,NUT39,1399,Station,2016-08-14,2016-08-14,False
158481,5486,NUT40,1399,Station,2016-08-14,2016-08-14,False
158482,5487,NUT41,1399,Station,2016-08-14,2016-08-14,False
158483,5488,NUT42,1399,Station,2016-08-14,2016-08-14,False
158484,5489,NUT43,1399,Station,2016-08-14,2016-08-14,False
162966,549,FYN …,1399,Station,2016-08-14,2020-01-24,False
158485,5490,NUT44,1399,Station,2016-08-14,2016-08-14,False
158486,5491,NUT45,1399,Station,2016-08-14,2016-08-14,False
158487,5492,NUT46,1399,Station,2016-08-14,2016-08-14,False
158488,5493,NUT47,1399,Station,2016-08-14,2016-08-14,False
158489,5494,NUT48,1399,Station,2016-08-14,2016-08-14,False
158490,5495,NUT49,1399,Station,2016-08-14,2016-08-14,False
158491,5496,NUT50,1399,Station,2016-08-14,2016-08-14,False
158492,5497,NUT51,1399,Station,2016-08-14,2016-08-14,False
158493,5498,NUT52,1399,Station,2016-08-14,2016-08-14,False
158494,5499,NUT53,1399,Station,2016-08-14,2016-08-14,False
164864,55,S15,1399,Station,2016-08-14,2016-08-14,False
162967,550,FYN 512,1399,Station,2016-08-14,2020-01-24,False
158495,5500,NUT54,1399,Station,2016-08-14,2016-08-14,False
158496,5501,NUT55,1399,Station,2016-08-14,2016-08-14,False
158497,5502,NUT56,1399,Station,2016-08-14,2016-08-14,False
158498,5503,NUT57,1399,Station,2016-08-14,2016-08-14,False
158499,5504,NUT58,1399,Station,2016-08-14,2016-08-14,False
158500,5505,NUT59,1399,Station,2016-08-14,2016-08-14,False
158501,5506,NUT60,1399,Station,2016-08-14,2016-08-14,False
158502,5507,NUT61,1399,Station,2016-08-14,2016-08-14,False
158503,5508,NUT62,1399,Station,2016-08-14,2016-08-14,False
158504,5509,NUT63,1399,Station,2016-08-14,2016-08-14,False
162968,551,FYN 53,1399,Station,2016-08-14,2020-01-24,False
158505,5510,NUT64,1399,Station,2016-08-14,2016-08-14,False
158506,5511,NUT65,1399,Station,2016-08-14,2016-08-14,False
158507,5512,NUT66,1399,Station,2016-08-14,2016-08-14,False
158508,5513,NUT67,1399,Station,2016-08-14,2016-08-14,False
158509,5514,NUT68,1399,Station,2016-08-14,2016-08-14,False
158510,5515,NUT69,1399,Station,2016-08-14,2016-08-14,False
158511,5516,NUT70,1399,Station,2016-08-14,2016-08-14,False
158512,5517,NUT71,1399,Station,2016-08-14,2016-08-14,False
158513,5518,NUT72,1399,Station,2016-08-14,2016-08-14,False
158514,5519,XPVSSO,1399,Station,2016-08-14,2016-08-14,False
162969,552,FYN 6200026,1399,Station,2016-08-14,2020-01-24,False
158515,5520,XPVMUN,1399,Station,2016-08-14,2016-08-14,False
158516,5521,XPVPLE,1399,Station,2016-08-14,2016-08-14,False
158517,5522,XPVBIE,1399,Station,2016-08-14,2016-08-14,False
158518,5523,XCAURD,1399,Station,2016-08-14,2016-08-14,False
158519,5524,XCASNA,1399,Station,2016-08-14,2016-08-14,False
158520,5525,XCASPE,1399,Station,2016-08-14,2016-08-14,False
158521,5526,XCASVI,1399,Station,2016-08-14,2016-08-14,False
158522,5527,XASCOL,1399,Station,2016-08-14,2016-08-14,False
158523,5528,XASGIJ,1399,Station,2016-08-14,2016-08-14,False
158524,5529,XASCAS,1399,Station,2016-08-14,2016-08-14,False
162970,553,FYN 6202001,1399,Station,2016-08-14,2020-01-24,False
158525,5530,XGALRIO,1399,Station,2016-08-14,2016-08-14,False
158526,5531,XGALCAR,1399,Station,2016-08-14,2016-08-14,False
158527,5532,XGALMUG,1399,Station,2016-08-14,2016-08-14,False
158528,5533,XGALSCR,1399,Station,2016-08-14,2016-08-14,False
158529,5534,XGALMAL,1399,Station,2016-08-14,2016-08-14,False
158530,5535,XGALCOR,1399,Station,2016-08-14,2016-08-14,False
158531,5536,XGALCRE,1399,Station,2016-08-14,2016-08-14,False
158532,5537,XGALTOX,1399,Station,2016-08-14,2016-08-14,False
158533,5538,XGALMAR,1399,Station,2016-08-14,2016-08-14,False
158534,5539,XGALRAN,1399,Station,2016-08-14,2016-08-14,False
162971,554,FYN 6501101,1399,Station,2016-08-14,2022-01-06,False
158535,5540,NUT641,1399,Station,2016-08-14,2016-08-14,False
158536,5541,NUT642,1399,Station,2016-08-14,2016-08-14,False
158537,5542,NUT643,1399,Station,2016-08-14,2016-08-14,False
158538,5543,NUT644,1399,Station,2016-08-14,2016-08-14,False
158539,5544,NUT583,1399,Station,2016-08-14,2016-08-14,False
158540,5545,NUT584,1399,Station,2016-08-14,2016-08-14,False
158541,5546,NUT581,1399,Station,2016-08-14,2016-08-14,False
158542,5547,NUT481,1399,Station,2016-08-14,2016-08-14,False
158543,5548,NUT482,1399,Station,2016-08-14,2016-08-14,False
158544,5549,NUT321,1399,Station,2016-08-14,2016-08-14,False
162972,555,FYN 6501102,1399,Station,2016-08-14,2022-01-06,False
158545,5550,NUT322,1399,Station,2016-08-14,2016-08-14,False
158546,5551,NUT323,1399,Station,2016-08-14,2016-08-14,False
158547,5552,NUTM1,1399,Station,2016-08-14,2016-08-14,False
158548,5553,NUTM2,1399,Station,2016-08-14,2016-08-14,False
158549,5554,NUTM3,1399,Station,2016-08-14,2016-08-14,False
158550,5555,NUTM4,1399,Station,2016-08-14,2016-08-14,False
158551,5556,NUTA1,1399,Station,2016-08-14,2016-08-14,False
158552,5557,NUTA2,1399,Station,2016-08-14,2016-08-14,False
158553,5558,NUTA3,1399,Station,2016-08-14,2016-08-14,False
158554,5559,NUTA4,1399,Station,2016-08-14,2016-08-14,False
162973,556,FYN 6501103,1399,Station,2016-08-14,2022-01-06,False
158555,5560,NUTP1,1399,Station,2016-08-14,2016-08-14,False
158556,5561,NUTP2,1399,Station,2016-08-14,2016-08-14,False
158557,5562,NUTP3,1399,Station,2016-08-14,2016-08-14,False
158558,5563,NUTV1,1399,Station,2016-08-14,2016-08-14,False
158559,5564,NUTV2,1399,Station,2016-08-14,2016-08-14,False
158560,5565,NUTV3,1399,Station,2016-08-14,2016-08-14,False
158561,5566,NUTV4,1399,Station,2016-08-14,2016-08-14,False
158562,5567,NUT191,1399,Station,2016-08-14,2016-08-14,False
158563,5568,NUTO2,1399,Station,2016-08-14,2016-08-14,False
158564,5569,NUTO25A,1399,Station,2016-08-14,2016-08-14,False
162974,557,FYN 6501104,1399,Station,2016-08-14,2022-01-06,False
158565,5570,S001,1399,Station,2016-08-14,2016-08-14,False
158566,5571,S003,1399,Station,2016-08-14,2016-08-14,False
158567,5572,S005,1399,Station,2016-08-14,2016-08-14,False
158568,5573,S010,1399,Station,2016-08-14,2016-08-14,False
158569,5574,S022,1399,Station,2016-08-14,2016-08-14,False
158570,5575,S027,1399,Station,2016-08-14,2020-12-03,False
158571,5576,S028,1399,Station,2016-08-14,2016-08-14,False
158572,5577,S031,1399,Station,2016-08-14,2016-08-14,False
158573,5578,PMGC,1399,Station,2016-08-14,2016-08-14,False
158574,5579,XGALFOG,1399,Station,2016-08-14,2016-08-14,False
162975,558,FYN 6502002,1399,Station,2016-08-14,2020-01-24,False
158575,5580,XGALMMU,1399,Station,2016-08-14,2016-08-14,False
158576,5581,XGALRIB,1399,Station,2016-08-14,2016-08-14,False
158577,5582,XGALRIA,1399,Station,2016-08-14,2016-08-14,False
158578,5583,XGALSXO,1399,Station,2016-08-14,2016-08-14,False
158579,5584,XGALPOI,1399,Station,2016-08-14,2016-08-14,False
158580,5585,XGALCAN,1399,Station,2016-08-14,2016-08-14,False
158581,5586,XGALCND,1399,Station,2016-08-14,2016-08-14,False
158582,5587,XPVFUE,1399,Station,2016-08-14,2016-08-14,False
158583,5588,PMCA,1399,Station,2016-08-14,2016-08-14,False
158584,5589,CL_Galicia S,1399,Station,2016-08-14,2016-08-14,False
162976,559,FYN 6900128,1399,Station,2016-08-14,2017-11-28,False
158585,5590,CL_Finisterre,1399,Station,2016-08-14,2016-08-14,False
158586,5591,CL_Galicia N,1399,Station,2016-08-14,2016-08-14,False
158587,5592,CL_Asturias W,1399,Station,2016-08-14,2016-08-14,False
158588,5593,CL_Asturias E,1399,Station,2016-08-14,2016-08-14,False
158589,5594,CL_Cantabria,1399,Station,2016-08-14,2016-08-14,False
158590,5595,CL_Pais Vasco,1399,Station,2016-08-14,2016-08-14,False
158591,5596,LB_Galicia S,1399,Station,2016-08-14,2016-08-14,False
158592,5597,LB_Finisterre,1399,Station,2016-08-14,2016-08-14,False
158593,5598,LB_Galicia N,1399,Station,2016-08-14,2016-08-14,False
158594,5599,LB_Asturias W,1399,Station,2016-08-14,2016-08-14,False
164865,56,S15_a,1399,Station,2016-08-14,2016-08-14,False
162977,560,FYN 6900147,1399,Station,2016-08-14,2017-11-28,False
158595,5600,LB_Asturias E,1399,Station,2016-08-14,2016-08-14,False
158596,5601,LB_Cantabria,1399,Station,2016-08-14,2016-08-14,False
158597,5602,LB_Pais Vasco,1399,Station,2016-08-14,2016-08-14,False
158598,5603,CARTAG,1399,Station,2016-08-14,2016-08-14,False
158599,5604,GUARDA,1399,Station,2016-08-14,2016-08-14,False
158600,5605,VALENC,1399,Station,2016-08-14,2016-08-14,False
158601,5606,EBRO,1399,Station,2016-08-14,2016-08-14,False
158602,5607,AG,1399,Station,2016-08-14,2016-08-14,False
158603,5608,RE,1399,Station,2016-08-14,2016-08-14,False
158604,5609,MO,1399,Station,2016-08-14,2016-08-14,False
162978,561,FYN 6900148,1399,Station,2016-08-14,2017-11-28,False
158605,5610,BA,1399,Station,2016-08-14,2016-08-14,False
158606,5611,CA,1399,Station,2016-08-14,2016-08-14,False
158607,5612,VIB,1399,Station,2016-08-14,2016-08-14,False
158608,5613,VN,1399,Station,2016-08-14,2016-08-14,False
158609,5614,V1,1399,Station,2016-08-14,2016-08-14,False
158610,5615,V2,1399,Station,2016-08-14,2016-08-14,False
158611,5616,V3,1399,Station,2016-08-14,2016-08-14,False
158612,5617,P1,1399,Station,2016-08-14,2016-08-14,False
158613,5618,P2,1399,Station,2016-08-14,2016-08-14,False
158614,5619,P3,1399,Station,2016-08-14,2016-08-14,False
162979,562,FYN 6900228,1399,Station,2016-08-14,2017-11-28,False
158615,5620,A1,1399,Station,2016-08-14,2016-08-14,False
158616,5621,A2,1399,Station,2016-08-14,2016-08-14,False
158617,5622,A3,1399,Station,2016-08-14,2016-08-14,False
158618,5623,B1,1399,Station,2016-08-14,2016-08-14,False
158619,5624,B2,1399,Station,2016-08-14,2016-08-14,False
158620,5625,P6,1399,Station,2016-08-14,2016-08-14,False
160468,5626,P5,1399,Station,2016-08-14,2016-08-14,False
160469,5627,P4,1399,Station,2016-08-14,2016-08-14,False
160470,5628,P3.5,1399,Station,2016-08-14,2016-08-14,False
160471,5629,P7,1399,Station,2016-08-14,2016-08-14,False
162980,563,FYN 6900328,1399,Station,2016-08-14,2017-11-28,False
160472,5630,P8,1399,Station,2016-08-14,2016-08-14,False
160473,5631,P8.5,1399,Station,2016-08-14,2016-08-14,False
160474,5632,P9,1399,Station,2016-08-14,2016-08-14,False
160475,5633,P1.5,1399,Station,2016-08-14,2016-08-14,False
160476,5634,OR 1,1399,Station,2016-08-14,2016-08-14,False
160477,5635,OR 2,1399,Station,2016-08-14,2016-08-14,False
160478,5636,OR 3,1399,Station,2016-08-14,2016-08-14,False
160479,5637,OR 4,1399,Station,2016-08-14,2016-08-14,False
160480,5638,BA 1,1399,Station,2016-08-14,2016-08-14,False
160481,5639,BA 2,1399,Station,2016-08-14,2016-08-14,False
162981,564,FYN 6910008,1399,Station,2016-08-14,2017-11-28,False
160482,5640,BA 3,1399,Station,2016-08-14,2016-08-14,False
160483,5641,CE 1,1399,Station,2016-08-14,2016-08-14,False
160484,5642,CE 2,1399,Station,2016-08-14,2016-08-14,False
160485,5643,CE 3,1399,Station,2016-08-14,2016-08-14,False
160486,5644,FO 1,1399,Station,2016-08-14,2016-08-14,False
160487,5645,FO 2,1399,Station,2016-08-14,2016-08-14,False
160488,5646,RI 1,1399,Station,2016-08-14,2016-08-14,False
160489,5647,RI 2,1399,Station,2016-08-14,2016-08-14,False
160490,5648,CT1,1399,Station,2016-08-14,2016-08-14,False
160491,5649,CT2,1399,Station,2016-08-14,2016-08-14,False
162982,565,FYN 8231,1399,Station,2016-08-14,2020-01-24,False
160492,5650,CT3,1399,Station,2016-08-14,2016-08-14,False
160493,5651,VI0,1399,Station,2016-08-14,2016-08-14,False
160494,5652,VI0T,1399,Station,2016-08-14,2016-08-14,False
160495,5653,VI1,1399,Station,2016-08-14,2016-08-14,False
160496,5654,VI2,1399,Station,2016-08-14,2016-08-14,False
160497,5655,VI3,1399,Station,2016-08-14,2016-08-14,False
160498,5656,VI4,1399,Station,2016-08-14,2016-08-14,False
160499,5657,VI5,1399,Station,2016-08-14,2016-08-14,False
160500,5658,BI0,1399,Station,2016-08-14,2016-08-14,False
160501,5659,BI1,1399,Station,2016-08-14,2016-08-14,False
162983,566,FYN 8361,1399,Station,2016-08-14,2020-01-24,False
160502,5660,BI2,1399,Station,2016-08-14,2016-08-14,False
160503,5661,BI3,1399,Station,2016-08-14,2016-08-14,False
160504,5662,BI4,1399,Station,2016-08-14,2016-08-14,False
160505,5663,BI5,1399,Station,2016-08-14,2016-08-14,False
160506,5664,PA0,1399,Station,2016-08-14,2016-08-14,False
160507,5665,PA1,1399,Station,2016-08-14,2016-08-14,False
160508,5666,PA2,1399,Station,2016-08-14,2016-08-14,False
160509,5667,PA3,1399,Station,2016-08-14,2016-08-14,False
160510,5668,PA4,1399,Station,2016-08-14,2016-08-14,False
160511,5669,PA5,1399,Station,2016-08-14,2016-08-14,False
162984,567,FYN 8752201,1399,Station,2016-08-14,2020-01-24,False
160512,5670,MCASAN,1399,Station,2016-08-14,2016-08-14,False
160513,5671,PMGA,1399,Station,2016-08-14,2016-08-14,False
160514,5672,S002,1399,Station,2016-08-14,2016-08-14,False
160515,5673,S012,1399,Station,2016-08-14,2016-08-14,False
160516,5674,S014,1399,Station,2016-08-14,2016-08-14,False
160517,5675,S015,1399,Station,2016-08-14,2016-08-14,False
160518,5676,S037,1399,Station,2016-08-14,2016-08-14,False
160519,5677,S038,1399,Station,2016-08-14,2016-08-14,False
160520,5678,S039,1399,Station,2016-08-14,2016-08-14,False
160521,5679,S040,1399,Station,2016-08-14,2016-08-14,False
162985,568,Fyn Bogense,1399,Station,2016-08-14,2020-01-24,False
160522,5680,S041,1399,Station,2016-08-14,2016-08-14,False
160523,5681,S045,1399,Station,2016-08-14,2016-08-14,False
160524,5682,S046,1399,Station,2016-08-14,2016-08-14,False
160525,5683,S047,1399,Station,2016-08-14,2016-08-14,False
160526,5684,S048,1399,Station,2016-08-14,2016-08-14,False
160527,5685,S055,1399,Station,2016-08-14,2016-08-14,False
160528,5686,S056,1399,Station,2016-08-14,2021-08-02,False
160529,5687,S057,1399,Station,2016-08-14,2016-08-14,False
160530,5688,S061,1399,Station,2016-08-14,2016-08-14,False
160531,5689,S062,1399,Station,2016-08-14,2021-08-02,False
162986,569,FYN DSOE,1399,Station,2016-08-14,2020-01-24,False
160532,5690,S063,1399,Station,2016-08-14,2016-08-14,False
160533,5691,S069,1399,Station,2016-08-14,2021-08-02,False
160534,5692,S013,1399,Station,2016-08-14,2016-08-14,False
160535,5693,S016,1399,Station,2016-08-14,2016-08-14,False
160536,5694,S026,1399,Station,2016-08-14,2016-08-14,False
160537,5695,SH559,1399,Station,2016-08-14,2016-08-14,False
160538,5696,SH560,1399,Station,2016-08-14,2016-08-14,False
160539,5697,SH562,1399,Station,2016-08-14,2016-08-14,False
160540,5698,XGALBAR,1399,Station,2016-08-14,2016-08-14,False
160541,5699,S023,1399,Station,2016-08-14,2016-08-14,False
164866,57,S18,1399,Station,2016-08-14,2016-08-14,False
162987,570,FYN M1,1399,Station,2016-08-14,2020-01-24,False
160542,5700,S0501,1399,Station,2016-08-14,2021-08-02,False
160543,5701,SV01,1399,Station,2016-08-14,2016-08-14,False
160544,5702,SP03,1399,Station,2016-08-14,2016-08-14,False
160545,5703,SA01,1399,Station,2016-08-14,2016-08-14,False
166591,5704,MGACTC,1399,Station,2016-08-14,2016-08-14,False
166592,5705,MGAARO,1399,Station,2016-08-14,2016-08-14,False
166593,5706,MPVBIA,1399,Station,2016-08-14,2016-08-14,False
166594,5707,MPVBIC,1399,Station,2016-08-14,2016-08-14,False
166595,5708,MGACED,1399,Station,2016-08-14,2016-08-14,False
166596,5709,MGACOR,1399,Station,2016-08-14,2016-08-14,False
164948,571,FYN NYB63,1399,Station,2016-08-14,2020-01-24,False
166597,5710,MGACRB,1399,Station,2016-08-14,2016-08-14,False
166598,5711,MASGIJ,1399,Station,2016-08-14,2016-08-14,False
166599,5712,MANHUE,1399,Station,2016-08-14,2016-08-14,False
166600,5713,MGACAI,1399,Station,2016-08-14,2016-08-14,False
166601,5714,MASLUA,1399,Station,2016-08-14,2016-08-14,False
166602,5715,MPVMUN,1399,Station,2016-08-14,2016-08-14,False
166603,5716,MGAMUX,1399,Station,2016-08-14,2016-08-14,False
166604,5717,MGASMO,1399,Station,2016-08-14,2016-08-14,False
166605,5718,MPVORI,1399,Station,2016-08-14,2016-08-14,False
166606,5719,MGAPOL,1399,Station,2016-08-14,2016-08-14,False
164949,572,FYN NYB72,1399,Station,2016-08-14,2020-01-24,False
166607,5720,MGAPIN,1399,Station,2016-08-14,2016-08-14,False
166608,5721,MGARIB,1399,Station,2016-08-14,2016-08-14,False
166609,5722,MCASVI,1399,Station,2016-08-14,2016-08-14,False
166610,5723,MGAVLG,1399,Station,2016-08-14,2016-08-14,False
166611,5724,MCASPA,1399,Station,2016-08-14,2016-08-14,False
166612,5725,MCASPE,1399,Station,2016-08-14,2016-08-14,False
166613,5726,MGAVSA,1399,Station,2016-08-14,2016-08-14,False
166614,5727,MGAVIV,1399,Station,2016-08-14,2016-08-14,False
166615,5728,SM1,1399,Station,2016-08-14,2016-08-14,False
166616,5729,SM2,1399,Station,2016-08-14,2016-08-14,False
164950,573,Fyn Staurehoved,1399,Station,2016-08-14,2020-01-24,False
166617,5730,SM3,1399,Station,2016-08-14,2016-08-14,False
166618,5731,S006,1399,Station,2016-08-14,2016-08-14,False
166619,5732,S007,1399,Station,2016-08-14,2016-08-14,False
166620,5733,S008,1399,Station,2016-08-14,2016-08-14,False
166621,5734,S009,1399,Station,2016-08-14,2016-08-14,False
166622,5735,S011,1399,Station,2016-08-14,2016-08-14,False
166623,5736,S019,1399,Station,2016-08-14,2016-08-14,False
166624,5737,S020,1399,Station,2016-08-14,2016-08-14,False
166625,5738,S021,1399,Station,2016-08-14,2016-08-14,False
166626,5739,S024,1399,Station,2016-08-14,2016-08-14,False
164951,574,GillHavn,1399,Station,2016-08-14,2017-07-14,False
166627,5740,S025,1399,Station,2016-08-14,2016-08-14,False
161028,5741,F3 / A5,1399,Station,2016-08-14,2018-05-24,False
161029,5742,F33,1399,Station,2016-08-14,2018-05-24,False
161030,5743,F64,1399,Station,2016-08-14,2018-05-24,False
161031,5744,F9 / A13,1399,Station,2016-08-14,2018-05-24,False
161032,5745,Fågelskär,1399,Station,2016-08-14,2018-05-28,False
161033,5746,Fällsvikshamnen,1399,Station,2016-08-14,2018-05-28,False
161034,5747,Fjällbacka,1399,Station,2016-08-14,2018-05-24,False
161035,5748,FK 1,1399,Station,2016-08-14,2018-05-24,False
161036,5749,FK2,1399,Station,2016-08-14,2018-05-24,False
164952,575,KBK 1,1399,Station,2016-08-14,2017-11-28,False
161037,5750,FLADEN,1399,Station,2016-08-14,2019-08-14,False
161038,5751,G 1,1399,Station,2016-08-14,2018-05-24,False
161039,5752,G 10,1399,Station,2016-08-14,2018-05-24,False
161040,5753,G 11,1399,Station,2016-08-14,2018-05-24,False
161041,5754,G2,1399,Station,2016-08-14,2018-05-24,False
161042,5755,G3,1399,Station,2016-08-14,2018-05-24,False
161043,5756,GA1,1399,Station,2016-08-14,2018-05-24,False
161044,5757,Gåsanabbe,1399,Station,2016-08-14,2018-08-28,False
161045,5758,Gaviksfjärden,1399,Station,2016-08-14,2018-08-28,False
161046,5759,GBY-21,1399,Station,2016-08-14,2018-05-24,False
164953,576,KBK 2,1399,Station,2016-08-14,2017-11-28,False
161047,5760,GF6,1399,Station,2016-08-14,2018-05-24,False
161048,5761,GF8,1399,Station,2016-08-14,2018-05-24,False
161049,5762,GF9,1399,Station,2016-08-14,2018-05-24,False
161050,5763,Glommens fiskehamn,1399,Station,2016-08-14,2018-08-28,False
161051,5764,GO 10,1399,Station,2016-08-14,2018-05-24,False
161052,5765,GO 12,1399,Station,2016-08-14,2018-05-24,False
161053,5766,GO 13,1399,Station,2016-08-14,2018-05-24,False
161054,5767,GO 14,1399,Station,2016-08-14,2018-05-24,False
161055,5768,GO 15,1399,Station,2016-08-14,2018-05-24,False
161056,5769,GO 17,1399,Station,2016-08-14,2018-05-24,False
164954,577,KBK 3,1399,Station,2016-08-14,2017-11-28,False
161057,5770,GO 3,1399,Station,2016-08-14,2018-05-24,False
161058,5771,GO 4,1399,Station,2016-08-14,2018-05-24,False
161059,5772,Göteborg 1,1399,Station,2016-08-14,2019-10-25,False
161060,5773,Göteborg 2,1399,Station,2016-08-14,2019-12-16,False
161061,5774,Göteborg 3,1399,Station,2016-08-14,2018-05-24,False
161062,5775,Göteborg 4,1399,Station,2016-08-14,2018-08-28,False
161063,5776,Göteborg 5,1399,Station,2016-08-14,2018-08-28,False
161064,5777,Göteborg 6,1399,Station,2016-08-14,2018-08-28,False
161065,5778,Göteborg 7,1399,Station,2016-08-14,2018-08-28,False
161066,5779,Gotland SO,1399,Station,2016-08-14,2018-08-28,False
164955,578,KBK KA1,1399,Station,2016-08-14,2020-01-24,False
161067,5780,Gr Utsjö,1399,Station,2016-08-14,2018-05-24,False
161068,5781,Gråskär,1399,Station,2016-08-14,2018-05-24,False
161069,5782,GRÅURN,1399,Station,2016-08-14,2018-05-24,False
161070,5783,Grogarn,1399,Station,2016-08-14,2018-05-24,False
161071,5784,Gryt 1,1399,Station,2016-08-14,2018-05-24,False
161072,5785,Gryt 3,1399,Station,2016-08-14,2018-05-24,False
161073,5786,GT 10,1399,Station,2016-08-14,2018-05-24,False
161074,5787,GT 8,1399,Station,2016-08-14,2018-05-24,False
161075,5788,H 1,1399,Station,2016-08-14,2018-05-24,False
161076,5789,H 14,1399,Station,2016-08-14,2018-05-24,False
164956,579,KBK Sorterende,1399,Station,2016-08-14,2020-01-24,False
161077,5790,H 2,1399,Station,2016-08-14,2018-05-24,False
161078,5791,H 50,1399,Station,2016-08-14,2018-05-24,False
161079,5792,HAE 12,1399,Station,2016-08-14,2018-05-24,False
161080,5793,HAE 13,1399,Station,2016-08-14,2018-05-24,False
161081,5794,HAE 3,1399,Station,2016-08-14,2018-05-24,False
161082,5795,HAE 4,1399,Station,2016-08-14,2018-05-24,False
161083,5796,HAE 8,1399,Station,2016-08-14,2018-05-24,False
161084,5797,HAE 9,1399,Station,2016-08-14,2018-05-24,False
161085,5798,Hallands Svartskär,1399,Station,2016-08-14,2018-05-24,False
161086,5799,Hälleviks hamn,1399,Station,2016-08-14,2018-08-28,False
164867,58,S20,1399,Station,2016-08-14,2016-08-14,False
164957,580,KBK sortlob,1399,Station,2016-08-14,2020-01-24,False
