tblCodeID,Code,Description,tblCodeTypeID,CodeType,Created,Modified,Deprecated,tblCodeGUID,tblCodeTypeGUID
146735,1081,"Universite de Bretagne-Sud, Geosciences, LAUBS (UBS)",1398,EDMO,2015-02-06,2021-08-14,False,fe08cf27-9001-45fb-9786-f6a09b09c2e5,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146736,1082,"Universite de Corse, CEVAREN",1398,EDMO,2015-02-06,2021-08-14,False,7a97a7ae-459a-4e02-a013-d68f0e266ae8,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146737,1083,"University of Grenoble 1, Laboratory of Geophysical and Industrial Flows (LEGI)",1398,EDMO,2015-02-06,2021-09-01,False,2c53771d-9d5c-4600-8c08-6b5e0e3ab977,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146738,1084,"Universite de la Mediterrannee (U2), Centre d'Oceanologie de Marseille",1398,EDMO,2015-02-06,2021-08-14,True,7df04a4b-6229-4ae9-a92f-192341063a42,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146739,1085,"Universite de la Mediterrannee (U2), Equipe Intec, COM",1398,EDMO,2015-02-06,2021-08-14,False,70ca8c69-8a4d-4a0c-ba50-82abac682bc6,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146740,1086,"Universite de la Mediterrannee (U2), Laboratoire d'Hydrobiologie Marine",1398,EDMO,2015-02-06,2021-08-14,False,955be169-8834-431d-bed7-d99cb6ec1ebb,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146741,1087,"Universite de Montpellier II, Laboratoire de Geophysique et Tectonique",1398,EDMO,2015-02-06,2021-08-14,False,4507610c-6632-4b3a-9934-93e4222af02c,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146742,1088,Geosciences Montpellier (GM),1398,EDMO,2015-02-06,2021-09-01,False,8e25eb05-dfe5-4a6e-8f93-df09d0958c5e,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146743,1089,"Universite de Nantes, Laboratoire de Geologie Marine et Appliquee",1398,EDMO,2015-02-06,2021-08-14,False,19a38bd2-8e21-4f96-b211-ef842a5bf0fd,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146744,1090,"Universite de Nantes, Laboratoire de Petrologie Structurale",1398,EDMO,2015-02-06,2021-08-14,False,63623359-7704-46aa-963c-1080ead2d160,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146745,1092,"Universite de Paris VI, Laboratoire de Geologie Dynamique Paris",1398,EDMO,2015-02-06,2021-08-14,False,add2ba77-29d4-4fee-911e-a26560f7adf8,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146746,1094,"Universite de Pau, Lab. Chimie Bio Inorganique et Environnement",1398,EDMO,2015-02-06,2021-08-14,False,83f79d58-7ac0-4eb4-bcdd-2aebb728ef41,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146747,1095,"University Rennes I, Rennes GEOSCIENCES (Géosciences Rennes)",1398,EDMO,2015-02-06,2021-09-01,False,7ad2e225-7ff6-41ac-9220-93fe9cb7900e,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
